4297;E;2;17;04;05;34;0
4298;E;2;17;09;07;34;0
4299;E;2;17;14;07;34;0
4300;E;2;17;18;55;31;0
4301;E;2;17;18;55;27;0
4302;E;2;17;18;55;31;0
4303;E;2;17;18;55;8;0
4304;E;2;17;20;05;20;110
4305;E;2;17;20;06;1;110
4306;E;2;17;20;06;42;77
4307;E;2;17;20;06;51;0
4308;E;2;17;20;11;34;0
4309;E;2;17;25;10;34;0
4740;E;2;08;33;39;34;0
4741;E;2;08;33;41;34;0
4742;E;2;08;35;16;31;0
4743;E;2;08;35;16;27;0
4744;E;2;08;35;16;31;0
4745;E;2;08;35;16;8;0
4742;E;2;08;36;20;20;110
4743;E;2;08;36;21;1;110
4744;E;2;08;36;21;42;77
4745;E;2;08;36;21;51;0
4746;E;2;08;36;29;34;0
4747;E;2;08;41;25;34;0
4748;E;2;08;46;23;34;0
4749;E;2;08;51;20;31;0
4750;E;2;08;51;20;27;0
4751;E;2;08;51;20;2;0
4752;E;2;08;51;20;42;0
4753;E;2;08;51;21;1;110
4754;E;2;08;51;21;42;77
4755;E;2;08;51;21;51;0
4756;E;2;08;51;27;34;0
4757;E;2;08;54;27;23;1745
4758;E;2;08;54;31;23;1745
4759;E;2;08;54;35;23;1745
4760;E;2;08;54;39;23;1745
4761;E;2;08;56;24;34;0
4762;E;2;09;01;26;34;0
4763;E;2;09;06;20;31;0
4764;E;2;09;06;20;27;0
4765;E;2;09;06;20;2;0
4766;E;2;09;06;20;42;0
4767;E;2;09;06;21;1;110
4768;E;2;09;06;21;42;77
4769;E;2;09;06;21;51;0
4770;E;2;09;06;27;34;0
4771;E;2;09;07;39;24;0
4772;E;2;09;11;27;34;0
4773;E;2;09;16;29;34;0
4774;E;2;09;21;20;31;0
4775;E;2;09;21;20;27;0
4776;E;2;09;21;20;2;0
4777;E;2;09;21;20;42;0
4778;E;2;09;21;21;1;110
4779;E;2;09;21;21;42;77
4780;E;2;09;21;21;51;0
4781;E;2;09;21;29;34;0
4782;E;2;09;22;25;25;2
4783;E;2;09;22;25;24;0
4784;E;2;09;22;25;22;9
4785;E;2;09;22;25;36;149
4786;E;2;09;22;25;26;0
4787;E;2;09;22;25;23;1745
4788;E;2;09;26;16;5;0
4789;E;2;09;26;31;34;0
4790;k;33;9;27;34;60037021790F5D41;
4791;d;33;9;27;34;60037021790F5D41;
4792;k;33;9;27;35;60037021790F5D41;
4793;d;33;9;27;35;60037021790F5D41;
4794;T;32;9;31;21;0000000000000000;
4795;M;33;9;35;35;0000000000000006;
4796;M;33;9;35;37;0000000000000003;
4797;E;2;09;35;37;46;42
4798;M;33;9;35;37;0000000000000007;
4799;T;32;9;36;26;0000000000000000;
4800;E;2;09;36;26;46;163
4801;T;32;9;41;31;0000000000000000;
4802;E;2;09;41;31;46;174
4803;M;33;9;44;45;0000000000000006;
4804;M;33;9;44;46;0000000000000003;
4805;M;33;9;44;47;0000000000000007;
4806;T;32;9;46;36;0000000000000000;
4807;E;2;09;46;35;34;0
4808;E;2;09;46;35;34;0
4809;E;2;09;46;35;34;0
4810;E;2;09;46;45;34;0
186261;E;1;10;27;06;20;110
186262;E;1;10;27;06;40;0
186263;E;1;10;27;06;45;0
186264;E;1;10;27;06;2;0
186265;E;1;10;27;06;42;0
186266;E;1;10;27;07;1;110
186267;E;1;10;27;07;42;77
186268;E;1;10;27;07;51;0
186269;E;1;10;27;07;5;0
186270;E;1;10;27;15;34;0
186271;T;1;10;31;23;0000000000000000;
186272;E;1;10;31;23;50;0
186273;E;1;10;31;23;50;0
186274;E;1;10;31;23;50;0
186275;E;1;10;31;23;50;0
186276;E;1;10;31;23;50;0
186277;E;1;10;31;23;50;0
186278;E;1;10;31;23;50;0
186279;E;1;10;31;23;50;0
186280;E;1;10;31;23;50;0
186281;M;1;10;31;23;0000000000000006;
186282;M;1;10;31;25;0000000000000003;
186283;M;1;10;31;25;0000000000000007;
186284;E;1;10;32;11;34;0
186285;T;0;10;32;13;0000000000000000;
186286;K;1;10;35;56;110300105D4C775F;
186287;d;1;10;35;56;110300105D4C775F;
186288;E;1;10;35;56;46;878
186289;K;1;10;35;57;110300105D4C775F;
186290;d;1;10;35;57;110300105D4C775F;
186291;K;1;10;35;59;110300105D4C775F;
186292;d;1;10;35;59;110300105D4C775F;
186293;K;1;10;36;3;110300105D4C775F;
186294;d;1;10;36;3;110300105D4C775F;
186295;K;1;10;36;4;110300105D4C775F;
186296;d;1;10;36;4;110300105D4C775F;
186297;M;1;10;36;9;0000000000000006;
186298;M;1;10;36;10;0000000000000003;
186299;M;1;10;36;10;0000000000000007;
186300;k;1;10;36;37;60037021790F5D41;
186301;o;1;10;36;37;60037021790F5D41;
186302;E;1;10;37;08;34;0
186303;T;0;10;37;17;0000000000000000;
186304;E;1;10;41;06;36;22
186305;E;1;10;41;06;22;9
186306;E;1;10;41;06;25;1
186307;E;1;10;41;06;23;62
186308;E;1;10;41;06;24;9
186309;E;1;10;41;06;26;2
186310;E;1;10;42;06;32;2
186311;E;1;10;42;10;34;0
186312;T;0;10;42;22;0000000000000000;
